ACTIVE,DOCUMENT_ID,TITLE,QUICK_CODE,SUMMARY,VERSION,REVISION,CAN_DOWNLOAD_BINARY,CAN_DOWNLOAD_CONTENT,LAST_MODIFIED_DATETIME,DOWNLOAD_AS_PDF,TYPE,SHOW_IN_OFFICE_ONLINE_VIEWER,IS_EDITABLE_FORM,IS_PRINTABLE,DOCUMENT_TYPE_ID,DOCUMENT_TYPE_NAME,DOCUMENT_TYPE_MINI_ID,DOCUMENT_TYPE_MINI_NAME,PRINT_HEADER_REQUIRED,CAN_BE_COMPARED,CAN_BE_EDITED,CAN_CHECK_DOCUMENT,MARKED_AS_FAVORITE,FOLDER_MINI_FOLDER_ID,FOLDER_MINI_FOLDER_NAME,FOLDER_MINI_FULL_PATH,STATE,CHECK_DATE,HAS_DELETE_PUBLISHED_PERMISSION,ORIGINAL_TYPE,LANGUAGE,DOWNLOAD_BINARY_EXTENSION,MIME_TYPE,OFFICE_PRINT_COVER_PAGE_MODE,ATTENTION_REQUIRED_FLAGS
True,0e5e9dc7-5f5c-4d04-9d60-deaa707d2044,Ontruimingsplan Plaatwerkerstr 1-3 gebouw F1,66-XGV-5,Ontruimingsplan Plaatwerkerstr 1-3 gbouw F1 28-08-2020 aanpassing 27-9-2023,1,0,True,False,20241008132641,True,file,False,False,True,5,PDF document,5,PDF document,True,False,False,False,False,24,Facilitaire zaken,Cordaan\Facilitaire zaken,published,20261029,False,none,nl-NL,pdf,application/pdf,not_used,
True,0e82dc28-abed-4cd1-b030-5f593d04e308,Protocol suïcidaal gedrag cliënten VGZ GGZ,RB-DH-84,,2,1,True,False,20260422080627,True,file,False,False,True,2,Word document,2,Word document,True,False,False,False,False,12,Zorg inhoud,Cordaan\Zorg inhoud,published,20270213,False,none,nl-NL,pdf,application/pdf,not_used,
True,0eaf1796-bd24-4efb-a822-a599c73d9279,Handleiding aanvraag indicatie Wlz,DD-225-W,"Dit document is een toelichting op de aanvraag van een Wlz-indicatie voor de intramurale ouderenzorg, Zorg in de Wijk (VPT/MPT), VG en GGZ.",3,0,True,False,20260306133821,True,file,False,False,True,2,Word document,2,Word document,True,False,False,False,False,37,Kwaliteit,Cordaan\Zorg inhoud\Kwaliteit,published,20261219,False,none,nl-NL,pdf,application/pdf,not_used,
True,0f1fdd4e-4c2d-4f09-9b5f-99f183dad892,Handreiking werk en dagbesteding,27-QC-47,"Een handreiking over werk en dagbesteding voor cliënten 
met een licht verstandelijke beperking voor persoonlijk begeleiders en woonbegeleider ",3,0,True,False,20251230114145,True,file,False,False,True,5,PDF document,5,PDF document,True,False,False,False,False,37,Kwaliteit,Cordaan\Zorg inhoud\Kwaliteit,published,20260529,False,none,nl-NL,pdf,application/pdf,not_used,"[""check_date_approaches""]"
True,0f5820b9-d0da-4575-8b78-7764f92dc256,Visie op leiderschap,56-YY-XV,Hierin staat beschreven wat de visie op leiderschap van Cordaan is en hoe leiderschapsgedrag er volgens die visie in de praktijk uitziet.  ,3,0,True,False,20230406114848,True,file,False,False,True,5,PDF document,5,PDF document,True,False,False,False,False,21,HR documenten,Cordaan\HR\HR documenten,published,20270403,False,none,nl-NL,pdf,application/pdf,not_used,
True,0f6472a8-3882-471c-b0ac-0f764ef9973d,Ontruimingsplan Berkenstede,YF-47-55,"Om de veiligheid van medewerkers, clienten en andere aanwezigen te garanderen. ",2,0,True,False,20260217125103,True,file,False,False,True,2,Word document,2,Word document,True,False,False,False,False,24,Facilitaire zaken,Cordaan\Facilitaire zaken,published,20270217,False,none,nl-NL,pdf,application/pdf,not_used,
True,0f854ae0-0c2e-4dd7-80dc-409abbae8967,Influenza Protocol,MW-BT-54,Dit protocol beschrijft hoe te handelen rondom influenza.,9,0,True,False,20251114135435,True,file,False,False,True,2,Word document,2,Word document,True,False,False,False,False,12,Zorg inhoud,Cordaan\Zorg inhoud,published,20261114,False,none,nl-NL,pdf,application/pdf,not_used,
True,0fe91f05-1b78-4669-a9ed-0925ae9a4cd7,Informatie Zorgplan bespreking en MDO procedure WmZO,X-422-YY,Dit document geeft weer wat de wijzigingen van de Zorgplan bespreking en MDO procedure is en hoe dit in de praktijk te brengen,1,0,True,False,20250818063413,True,file,False,False,True,4,PowerPoint document,4,PowerPoint document,True,False,False,False,False,12,Zorg inhoud,Cordaan\Zorg inhoud,published,20251201,False,none,nl-NL,pdf,application/pdf,not_used,"[""check_date_exceeded""]"
True,1024ccfb-af82-4114-aa28-5c947cade5b4,ICT architect,PKB-55-C,,1,0,True,False,20250526074210,True,file,False,False,True,2,Word document,2,Word document,True,False,False,False,False,21,HR documenten,Cordaan\HR\HR documenten,published,20270526,False,none,nl-NL,pdf,application/pdf,not_used,
True,1051f1a2-bb08-477f-8531-0aa40bd7fe85,Verplichte documenten ZZP-er,27-TD-48,"vereiste documenten voor alle zzp'ers. Deze documenten richten zich op algemene verplichtingen, zoals registratie, verzekeringen en overeenkomsten, die gelden voor elke zelfstandige.",2,0,True,False,20250508131211,True,file,False,False,True,2,Word document,2,Word document,True,False,False,False,False,21,HR documenten,Cordaan\HR\HR documenten,published,20270508,False,none,nl-NL,pdf,application/pdf,not_used,
True,10e8bbe2-3aa5-4a42-a159-c9bc04f05c41,Plaatsingsgesprek locatie VGZ-GGZ v2,MG-RT-58,Plaatsingsgesprek VGZ-GGZ,4,0,True,False,20260424131558,True,file,False,False,True,2,Word document,2,Word document,True,False,False,False,False,33,CSB,Cordaan\CSB,published,20270129,False,none,nl-NL,pdf,application/pdf,not_used,
True,10f5de90-8869-4f15-9ca2-6b1241e17d4f,Bunqpas aanvraagformulier,DC-58-FP,Met dit formulier kunnen bunq (betaal)passen worden aangevraagd. ,6,0,True,False,20260331114538,True,file,False,True,True,2,Word document,2,Word document,True,False,False,False,False,22,Financiën,Cordaan\Financiën,published,20270127,False,none,nl-NL,pdf,application/pdf,not_used,
True,10fe11b3-53a0-4f8d-bc28-4f28d410cb34,Functioneel Applicatiebeheerder A (behandeling),5-NDM-26,,1,0,True,False,20221205130202,True,file,False,False,True,5,PDF document,5,PDF document,True,False,False,False,False,20,Functiebeschrijvingen,Cordaan\HR\Functiebeschrijvingen,published,20270401,False,none,nl-NL,pdf,application/pdf,not_used,
True,116cef4e-f8ff-42ee-8236-ca885aeedf1f,Ontruimingsplan Klinkerweg 88 gebouw I,MH-88-PN,Ontruimingsplan Klinkerweg 88 gebouw I 11-05-2022 aanpassing 27-9-2023,1,0,True,False,20241008132641,True,file,False,False,True,5,PDF document,5,PDF document,True,False,False,False,False,24,Facilitaire zaken,Cordaan\Facilitaire zaken,published,20261029,False,none,nl-NL,pdf,application/pdf,not_used,
True,1174fe30-7c80-408a-b44d-21ab9799e4e7,Seksualiteit signalen misbruik,HM-882-W,,1,0,True,False,20260423122358,True,file,False,False,True,2,Word document,2,Word document,True,False,False,False,False,12,Zorg inhoud,Cordaan\Zorg inhoud,published,20250606,False,none,nl-NL,pdf,application/pdf,not_used,"[""check_date_exceeded""]"
True,11821a43-4717-4b8b-8374-84fd780dd1c0,Starterspakket Verzorgende IG en MBO Verpleegkundige - Zorg in de Wijk,VB-67-64,,1,2,True,False,20260420135300,True,file,False,False,True,2,Word document,2,Word document,True,False,False,False,False,21,HR documenten,Cordaan\HR\HR documenten,published,20261231,False,none,nl-NL,pdf,application/pdf,not_used,
True,119dcf4b-97ce-4328-8703-f6dd62f382eb,Fysiotherapie vergoeding,84-DW-75,"Informatie over vergoedingen en polissen van de verschillende zorgverzekeraars.

Link naar de instructie over het invullen van de machtigingen bij VGZ",3,0,True,False,20251202081429,True,file,False,False,True,2,Word document,2,Word document,True,False,False,False,False,36,ONS/ECD,Cordaan\ONS/ECD,published,20270101,False,none,nl-NL,pdf,application/pdf,not_used,
True,123f9207-8b68-4a11-9d43-a183f8222e4e,Veranderingen minder geld vanaf november 2025 voor clienten in beschermd verblijf met een bijstandsuitkering,76-XR-74,"Vanaf november 2025 krijgen cliënten in beschermd verblijf met een bijstandsuitkering €65,45 minder per week. Dit komt doordat er een dubbele vergoeding voor eten wordt afgeschaft: in de bijstandsuitkering zit al geld voor eten, terwijl cliënten ook geld of eten van Cordaan ontvangen. De gemeente verlaagt daarom de uitkering. Vanaf januari 2026 moeten cliënten een eigen bijdrage betalen aan het CAK, gebaseerd op het inkomen van twee jaar geleden. Deze eigen bijdrage geldt omdat sinds 2024 volledige uitkeringen worden verstrekt. Cliënten ontvangen brieven van de gemeente en het CAK met het exacte bedrag en worden geadviseerd deze goed te lezen en te bespreken met een begeleider of financieel beheerder. De veranderingen leiden tot minder inkomen per maand en vragen aandacht voor de nieuwe financiële situatie.",1,0,True,False,20260114124124,True,file,False,False,True,5,PDF document,5,PDF document,True,False,False,False,False,37,Kwaliteit,Cordaan\Zorg inhoud\Kwaliteit,published,20270114,False,none,nl-NL,pdf,application/pdf,not_used,
True,12b97204-16eb-496c-a571-9cb2391285f5,Storingen of defecten aan portofoons zelf verhelpen.,44-RR-86,Dit document heeft als doel kleine storingen aan Kenwood portofoons eenvoudig zelf op te lossen,3,0,True,False,20240905082913,True,file,False,False,True,2,Word document,2,Word document,True,False,False,False,False,24,Facilitaire zaken,Cordaan\Facilitaire zaken,published,20260806,False,none,nl-NL,pdf,application/pdf,not_used,
True,130050fd-32e9-4b4c-a8eb-8d1e6d18977f,Protocol inzetten GPS-tracker WMZO,58-WR-KP,"Een GPS-tracker is een hulpmiddel om iemand te lokaliseren waardoor de client meer vrijheid kan krijgen en ervaren, maar het hulpmiddel heeft ook beperkingen. In dit document is de procedure voor gebruik van een GPS tracker  vastgelegd",4,0,True,False,20260113142839,True,file,False,False,True,2,Word document,2,Word document,True,True,False,False,False,12,Zorg inhoud,Cordaan\Zorg inhoud,published,20270109,False,none,nl-NL,pdf,application/pdf,not_used,
True,13129a9b-bd4a-4235-924a-3ad7df211647,Coördinator informele zorg,26-CR-47,,1,0,True,False,20251118143536,True,file,False,False,True,5,PDF document,5,PDF document,True,False,False,False,False,20,Functiebeschrijvingen,Cordaan\HR\Functiebeschrijvingen,published,20271118,False,none,nl-NL,pdf,application/pdf,not_used,
True,137e5371-eced-4aba-a17f-5e099b282c73,Bewegingsagoog,HH-BN-25,,1,0,True,False,20221205130202,True,file,False,False,True,5,PDF document,5,PDF document,True,False,False,False,False,20,Functiebeschrijvingen,Cordaan\HR\Functiebeschrijvingen,published,20270401,False,none,nl-NL,pdf,application/pdf,not_used,
True,1387ee3d-473d-4bd5-9d2c-745054181cd4,Adviseur leren & ontwikkelen,NV-742-R,,1,0,True,False,20241202113716,True,file,False,False,True,2,Word document,2,Word document,True,False,False,False,False,20,Functiebeschrijvingen,Cordaan\HR\Functiebeschrijvingen,published,20261202,False,none,nl-NL,pdf,application/pdf,not_used,
True,139d3203-232a-4222-aac7-1044f7e06cbe,Protocol ondervoeding WmZO,74-FX-88,Dit protocol beschrijft de werkwijze voor cliënten van het domein WmZO als het gaat over ondervoeding.,1,0,True,False,20250308141637,True,file,False,False,True,2,Word document,2,Word document,True,False,False,False,False,12,Zorg inhoud,Cordaan\Zorg inhoud,published,20250404,False,none,nl-NL,pdf,application/pdf,not_used,"[""new_draft_being_created""]"
True,13a27d49-cade-4f35-a0ef-e18f88bb7eba,CAO GHZ,27-XM-54,,4,0,True,False,20250625134118,True,file,False,False,True,5,PDF document,5,PDF document,True,False,False,False,False,21,HR documenten,Cordaan\HR\HR documenten,published,20270625,False,none,nl-NL,pdf,application/pdf,not_used,
True,13a5c9d5-1fe8-4761-a15c-31138a4aac9e,Vrijwilligersdossier: Uitschrijven vrijwilliger,44-VX-68,,1,0,True,False,20260114200046,True,file,False,False,True,5,PDF document,5,PDF document,True,False,False,False,False,21,HR documenten,Cordaan\HR\HR documenten,published,20251001,False,none,nl-NL,pdf,application/pdf,not_used,"[""check_date_exceeded""]"
True,13c4362a-9ad4-47b9-ab28-8244e703d83e,Planningsondersteuner,GB-752-H,,1,0,True,False,20221205130204,True,file,False,False,True,5,PDF document,5,PDF document,True,False,False,False,False,20,Functiebeschrijvingen,Cordaan\HR\Functiebeschrijvingen,published,20270401,False,none,nl-NL,pdf,application/pdf,not_used,
True,13f01873-bc28-4246-80b8-28882713c9a7,HR Adviseur,82-MQN-5,,3,0,True,False,20221205130208,True,file,False,False,True,5,PDF document,5,PDF document,True,False,False,False,False,20,Functiebeschrijvingen,Cordaan\HR\Functiebeschrijvingen,published,20270401,False,none,nl-NL,pdf,application/pdf,not_used,
True,1420d4f8-e96d-44e1-ad30-14f9ae490cfd,Zorgcontinuiteitplan Mandarijnenstraat,62-BCY-8,Zorgcontinuiteitplan Mandarijnenstraat,2,0,True,False,20241216145409,True,file,False,False,True,2,Word document,2,Word document,True,False,False,False,False,24,Facilitaire zaken,Cordaan\Facilitaire zaken,published,20261121,False,none,nl-NL,pdf,application/pdf,not_used,
True,14304d4d-5914-41fb-8749-7da67de23507,Handleiding Synchroniseren WijCordaan Groepen via One Drive koppeling,57-86-QT,"Voor gebruikers van windows laptops om WijCordaan (Sharepoint) groepen via de OneDrive koppeling te sunchronseren.
Hierna kan je via de windows verkenner documeten zoeken en openen",2,0,True,False,20260202091043,True,file,False,False,True,2,Word document,2,Word document,True,False,False,False,False,38,Handleidingen,Cordaan\ICT\Handleidingen,published,20261009,False,none,nl-NL,pdf,application/pdf,not_used,
True,148ef476-6dbe-48e4-be35-9d77ef51d74d,Draaiboek diagnostiek en behandellijnen CJT,T-456-XT,Draaiboek diagnostiek en behandellijnen CJT.,11,0,False,True,20251006092510,False,interactive,False,False,True,11,Interactief document,11,Interactief document,True,False,False,False,False,36,ONS/ECD,Cordaan\ONS/ECD,published,20260811,False,none,nl-NL,,,,
True,149699dc-b6e4-4650-8394-0a5b99349cff,Visie op de inzet van ervaringsdeskundigheid domein ggz lvb,KV-445-B,Visie op de inzet van ervaringsdeskundigheid binnen Cordaan GGZ/LVB+,1,0,True,False,20260408155857,True,file,False,False,True,2,Word document,2,Word document,True,False,False,False,False,37,Kwaliteit,Cordaan\Zorg inhoud\Kwaliteit,published,20270423,False,none,nl-NL,pdf,application/pdf,not_used,
True,149d1116-6007-4834-9213-7324d3ba3594,Handreiking: De psycholoog op de psychogeriatrische afdeling binnen Cordaan (VVT),BR-85-TX,Handreiking: De psycholoog op de psychogeriatrische afdeling binnen Cordaan (VVT).,3,0,True,False,20250120151513,True,file,False,False,True,2,Word document,2,Word document,True,False,False,False,False,37,Kwaliteit,Cordaan\Zorg inhoud\Kwaliteit,published,20250601,False,none,nl-NL,pdf,application/pdf,not_used,"[""new_draft_being_created""]"
True,14a96edf-af43-4469-8b2b-90f343851079,Medewerker Secretariaat Markant (CT),HJ-484-P,,1,0,True,False,20221205130204,True,file,False,False,True,5,PDF document,5,PDF document,True,False,False,False,False,20,Functiebeschrijvingen,Cordaan\HR\Functiebeschrijvingen,published,20270401,False,none,nl-NL,pdf,application/pdf,not_used,
True,14e0ccbb-d309-4e58-830b-378d7298ab87,Werkinstructie medicatie voorstellen in Medimo,GTP-58-W,Werkinstructie medicatie voorstellen in Medimo,1,0,True,False,20251104102704,True,file,False,False,True,2,Word document,2,Word document,True,False,False,False,False,37,Kwaliteit,Cordaan\Zorg inhoud\Kwaliteit,published,20260901,False,none,nl-NL,pdf,application/pdf,not_used,
True,1575d1be-f970-4bae-ba7c-9af681576d54,Vrijwiligersdossier: Inschrijven na reactie op advertentie,6-PJB-46,,1,0,True,False,20260114200423,True,file,False,False,True,5,PDF document,5,PDF document,True,False,False,False,False,21,HR documenten,Cordaan\HR\HR documenten,published,20251001,False,none,nl-NL,pdf,application/pdf,not_used,"[""check_date_exceeded""]"
True,158565ef-3274-48ba-aa7c-e7a0d9863f60,ONS Verantwoordelijkheden disciplines,56-FNJ-6,In dit document staat beschreven wat de verantwoordelijkheden zijn van de verschillende disciplines die werken met het ECD (ONS). ,8,0,True,False,20260303133644,True,file,False,False,True,2,Word document,2,Word document,True,False,False,False,False,36,ONS/ECD,Cordaan\ONS/ECD,published,20270303,False,none,nl-NL,pdf,application/pdf,not_used,
True,15f54580-ef77-44f8-b9a9-28d5a7c9354f,ANW - hoofd B,F-546-JG,Functienaam ANW - hoofd B ,2,0,True,False,20230922114748,True,file,False,False,True,2,Word document,2,Word document,True,False,False,False,False,20,Functiebeschrijvingen,Cordaan\HR\Functiebeschrijvingen,published,20280127,False,none,nl-NL,pdf,application/pdf,not_used,
True,1611392c-4bc6-410e-9ae0-9cceafe5b6a3,Directeur P&O,84-DM-45,,1,0,True,False,20221205130202,True,file,False,False,True,5,PDF document,5,PDF document,True,False,False,False,False,20,Functiebeschrijvingen,Cordaan\HR\Functiebeschrijvingen,published,20270401,False,none,nl-NL,pdf,application/pdf,not_used,
True,162bc559-0fec-48c2-ac32-b7aa04438918,Dashboard Episodes,6-MQG-26,Met dit dashboard zijn een aantal zaken m.b.t. de episodes uit ONS inzichtelijk. ,1,0,True,False,20260212121358,True,file,False,False,True,2,Word document,2,Word document,True,False,False,False,False,42,Dashboard leeswijzers,Cordaan\Cordaan Informatie Systeem (CIS)\Dashboard leeswijzers,published,20260704,False,none,nl-NL,pdf,application/pdf,not_used,
True,16bdf790-6079-4797-8e0d-57fbdc465bd4,Presentatie 'Melden en leren van incidenten en het gebruik van TriasWeb',72-QFH-2,,1,0,True,False,20240923153458,True,file,False,False,True,5,PDF document,5,PDF document,True,False,False,False,False,37,Kwaliteit,Cordaan\Zorg inhoud\Kwaliteit,published,20250724,False,none,nl-NL,pdf,application/pdf,not_used,"[""check_date_exceeded""]"
True,16c0e8de-202c-4999-9ab2-0634005c2230,Tips samenwerking informele zorg,42-44-RY,Tips die ondersteunend kunnen zijn voor het verbeteren en het samenwerken tussen het formele en informele netwerk rondom de cliënt. ,1,0,True,False,20250122210454,True,file,False,False,True,2,Word document,2,Word document,True,False,False,False,False,37,Kwaliteit,Cordaan\Zorg inhoud\Kwaliteit,published,20260105,False,none,nl-NL,pdf,application/pdf,not_used,"[""check_date_exceeded""]"
True,16d6a18a-a480-4806-91dd-ffa7a289897d,Handleiding (ont)koppelen cliënt in ONS aan afdeling Ambulante Crisisinterventie,XW-BN-75,Handleiding (ont)koppelen van clienten in ONS aan afdeling Amb. Crisisinterventie. ,2,0,True,False,20241212105859,True,file,False,False,True,2,Word document,2,Word document,True,False,False,False,False,36,ONS/ECD,Cordaan\ONS/ECD,published,20251212,False,none,nl-NL,pdf,application/pdf,not_used,"[""check_date_exceeded""]"
True,170169cb-a3f8-444f-96ba-4c157e1a4d22,Inschaling medewerkers,JX-86-HK,,2,0,True,False,20230320091250,True,file,False,False,True,5,PDF document,5,PDF document,True,False,False,False,False,21,HR documenten,Cordaan\HR\HR documenten,published,20270401,False,none,nl-NL,pdf,application/pdf,not_used,
True,170e46c0-71bf-4fb3-9f83-e7bf0053b550,Deurposter - niet betreden kamer client,24-KJ-QB,Deur poster voor op de kamer van de client waar bezoekers gewezen worden om de kamer alleen na overleg met de zorg te betreden.,1,0,True,False,20251104103133,True,file,False,False,True,2,Word document,2,Word document,True,False,False,False,False,24,Facilitaire zaken,Cordaan\Facilitaire zaken,published,20270301,False,none,nl-NL,pdf,application/pdf,not_used,
True,1710c318-0bcd-4b89-aa02-80b5d8dad374,Wet zorg en dwang (Wzd) - Praktijkvoorbeelden Onvrijwillige zorg en alternatieven (ZidW),QY-22-87,Praktijkvoorbeelden van onvrijwillige zorg bij Zorg in de Wijk (ZidW) en alternatieven.,3,0,True,False,20241004121120,True,file,False,False,True,2,Word document,2,Word document,True,False,False,False,False,12,Zorg inhoud,Cordaan\Zorg inhoud,published,20250412,False,none,nl-NL,pdf,application/pdf,not_used,"[""check_date_exceeded""]"
